TIME,LATITUDE,LONGITUDE,GYRO_X,GYRO_Y
,,,-2.64879,-0.12974
,,,-2.67322,-0.02988
,,,-2.63948,0.02702
,,,-2.59294,0.04737
,,,-2.58712,-0.00605
,,,-2.56036,0.21068
,,,-2.54756,0.09061
,,,-2.47077,0.02922
,,,-2.45099,0.05972
,,,-2.42074,0.12851
,,,-2.38234,0.1148
,,,-2.33813,0.09459
,,,-2.37536,0.14132
,,,-2.43586,0.13444
,,,-2.54989,0.09209
,,,-2.69882,0.10224
,,,-2.76048,0.08733
,,,-2.79655,-0.02709
,,,-2.82099,-0.10745
,,,-2.80935,-0.08025
,,,-2.78375,-0.0714
,,,-2.76281,-0.01335
,,,-2.78259,0.06554
,,,-2.83728,0.05574
,,,-2.89545,0.02893
,,,-2.98388,0.05586
,,,-3.05485,0.04786
,,,-3.13397,0.06192
,,,-3.18633,-0.03648
,,,-3.23753,-0.12028
,,,-3.25963,0.00883
,,,-3.28523,0.02094
,,,-3.32595,0.08797
,,,-3.34108,-0.02258
,,,-3.35272,0.04207
,,,-3.35039,0.03589
,,,-3.32944,0.04803
,,,-3.32828,-0.00763
,,,-3.30036,0.02134
,,,-3.2224,0.03296
,,,-3.13048,0.02647
,,,-3.04787,-0.00926
,,,-2.98155,-0.01769
,,,-2.94083,-0.38509
,,,-2.95014,-0.20832
,,,-3.01064,0.02475
,,,-3.02228,-0.38441
,,,-3.07231,0.199
,,,-3.14095,-0.25948
,,,-3.31665,0.14738
,,,-3.32246,0.49697
,,,-3.60753,0.48972
,,,-3.55749,-0.42406
,,,-3.65639,-0.11897
,,,-3.60636,0.28677
,,,-3.50514,-0.13591
,,,-3.4074,-0.05027
,,,-3.34922,-0.23944
,,,-3.25033,0.03552
,,,-3.19913,0.0156
,,,-3.17353,0.0159
,,,-3.16655,0.09646
,,,-3.12932,0.05432
,,,-3.13048,0.21226
,,,-3.12001,0.01935
,,,-3.16772,0.13394
,,,-3.1747,-0.24463
,,,-3.15724,-0.08299
,,,-3.19448,0.08079
,,,-3.21077,-0.11942
,,,-3.18051,0.08074
,,,-3.12583,-0.00322
,,,-3.07347,0.05297
,,,-3.04904,0.05412
,,,-3.03275,-0.01629
,,,-2.96177,-0.03454
,,,-2.96992,0.13535
,,,-2.90941,0.24073
,,,-2.90709,0.02136
,,,-2.87335,0.11763
,,,-2.91407,0.05216
,,,-2.85008,0.20464
,,,-2.80819,-0.01438
,,,-2.78841,0.07435
,,,-2.71627,-0.00473
,,,-2.62668,-0.1592
,,,-2.57548,-0.00259
,,,-2.53942,0.08347
,,,-2.55687,0.08038
,,,-2.64762,0.15591
,,,-2.72209,0.26037
,,,-2.73256,0.14689
,,,-2.76514,0.09072
,,,-2.76514,0.02139
,,,-2.81633,-0.04078
,,,-2.86171,0.06231
,,,-2.87916,0.01124
,,,-2.87218,-0.13715
,,,-2.90592,0.06982
,,,-2.92803,0.15982
,,,-2.92919,-0.06585
,,,-2.95596,0.08952
,,,-2.99901,0.1992
,,,-3.0374,0.03101
,,,-3.04787,0.03606
,,,-3.08511,0.05138
,,,-3.10139,0.06874
,,,-3.11768,0.06423
,,,-3.12234,0.02164
,,,-3.14328,0.07196
,,,-3.11187,-0.07888
,,,-3.10721,-0.03128
,,,-3.07812,0.12883
,,,-3.06998,0.07119
,,,-3.05369,0.03841
,,,-3.03507,-0.04241
,,,-3.08045,0.10162
,,,-3.1363,-0.01237
,,,-3.184,0.09943
,,,-3.27127,0.15973
,,,-3.30385,-0.03575
,,,-3.3213,0.10238
,,,-3.30966,-0.17936
,,,-3.28174,0.1285
,,,-3.27592,-0.20574
,,,-3.1747,-0.04882
,,,-3.10372,0.19092
,,,-3.12583,-0.03162
,,,-3.09907,0.10761
,,,-3.08743,0.06716
,,,-3.08743,0.02557
,,,-3.15143,0.09944
,,,-3.14328,0.11716
,,,-3.15143,0.02441
,,,-3.16655,0.08781
,,,-3.13048,0.04213
,,,-3.13281,0.13595
,,,-3.1235,-0.03196
,,,-3.10023,0.17467
,,,-3.09092,-0.03404
,,,-3.08976,0.19497
,,,-3.063,0.09298
,,,-3.09325,-0.01463
,,,-3.06184,0.15954
,,,-3.07231,-0.03364
,,,-2.99784,0.07738
,,,-2.96759,0.01069
,,,-2.92105,0.02031
,,,-2.88149,0.05347
,,,-2.81168,0.01637
,,,-2.84542,0.1628
,,,-2.79888,0.01934
,,,-2.75932,0.13333
,,,-2.74652,-0.08544
,,,-2.7314,0.03619
,,,-2.68835,-0.08174
,,,-2.6546,0.02979
,,,-2.63715,0.02141
,,,-2.57898,0.05411
,,,-2.55221,0.07076
,,,-2.51033,0.06341
,,,-2.44982,0.0041
,,,-2.3742,-0.03555
,,,-2.34045,-0.03548
,,,-2.32416,0.02004
,,,-2.3835,0.02524
,,,-2.51498,0.32633
,,,-2.6069,0.24032
,,,-2.70464,0.0612
,,,-2.7663,0.04289
,,,-2.80586,0.04302
,,,-2.87335,0.01181
,,,-2.96643,-0.08936
,,,-2.98737,0.11625
,,,-3.00948,0.0174
,,,-3.04322,0.06583
,,,-3.05253,0.17869
,,,-3.07114,0.10054
,,,-3.09558,0.05351
,,,-3.0886,0.10958
,,,-3.09674,-0.01317
,,,-3.09092,-0.00774
,,,-3.08511,0.09679
,,,-3.08394,0.12493
,,,-3.06765,-0.03309
,,,-3.06765,0.00763
,,,-3.10372,0.06851
,,,-3.12117,0.06405
,,,-3.17004,0.09245
,,,-3.23753,-0.01623
,,,-3.29338,-0.14775
,,,-3.41438,0.02308
,,,-3.52143,0.0084
,,,-3.57262,0.06439
,,,-3.63429,0.10757
,,,-3.65407,-0.17589
,,,-3.56564,-0.03572
,,,-3.53771,0.05322
,,,-3.49001,0.08455
,,,-3.43765,0.02925
,,,-3.40856,-0.13533
,,,-3.4074,-0.12012
,,,-3.369,-0.00111
,,,-3.35272,0.04055
,,,-3.36551,-0.18397
,,,-3.42951,-0.01447
,,,-3.41322,-0.0103
,,,-3.46441,0.09432
,,,-3.46441,0.01255
,,,-3.48768,0.0002
,,,-3.50863,0.04243
,,,-3.56215,0.01168
,,,-3.49466,0.00205
,,,-3.49466,0.04468
,,,-3.52259,0.10237
,,,-3.53422,-0.06296
,,,-3.54935,0.15404
,,,-3.51328,0.0633
,,,-3.53422,0.02755
,,,-3.5412,0.14287
,,,-3.53073,0.06233
,,,-3.55866,0.2892
,,,-3.53888,-0.10904
,,,-3.53539,-0.00115
,,,-3.55517,0.11076
,,,-3.49001,-0.09123
,,,-3.51793,0.09479
,,,-3.47605,-0.12946
,,,-3.47954,0.04449
,,,-3.45394,-0.01535
,,,-3.41205,-0.05785
,,,-3.41671,0.17169
,,,-3.38413,0.07903
,,,-3.3597,-0.03847
,,,-3.33177,-0.08226
,,,-3.29454,0.00313
,,,-3.24451,-0.04302
,,,-3.17935,-0.0837
,,,-3.09209,-0.03435
,,,-3.04671,-0.10328
,,,-3.04787,0.02204
,,,-3.07114,0.1509
,,,-3.20029,0.0433
,,,-3.29687,0.02464
,,,-3.3818,0.1421
,,,-3.40391,-0.12777
,,,-3.48303,0.04645
,,,-3.49466,-0.10768
,,,-3.47837,-0.12876
,,,-3.45161,0.03826
,,,-3.46558,0.10048
,,,-3.45627,0.16584
,,,-3.45976,-0.09204
,,,-3.40507,0.06355
,,,-3.46092,0.13079
,,,-3.47256,-0.0905
,,,-3.50397,0.11102
,,,-3.4586,-0.02546
,,,-3.45278,-0.00101
,,,-3.433,0.09099
,,,-3.44114,-0.12601
,,,-3.49583,-0.02746
,,,-3.49699,0.05911
,,,-3.57495,0.23453
,,,-3.63196,-0.16632
,,,-3.73551,0.18386
,,,-3.8251,0.0569
,,,-3.87746,0.09806
,,,-3.94378,0.31575
,,,-3.92517,-0.01891
,,,-3.94844,0.06742
,,,-3.91819,0.05242
,,,-3.93331,-0.03527
,,,-3.89608,-0.07268
,,,-3.91935,0.04797
,,,-3.90306,0.23066
,,,-3.87746,0.15752
,,,-3.8158,0.03494
,,,-3.94029,0.21264
,,,-3.77391,-0.25054
,,,-3.83208,0.11393
,,,-3.78089,0.14317
,,,-3.85885,-0.17357
,,,-3.84256,0.25643
,,,-3.87048,0.04757
,,,-3.87164,0.17065
,,,-3.90771,0.00987
,,,-3.92168,0.12441
,,,-3.92051,0.1484
,,,-3.91469,0.03956
,,,-3.91004,0.05888
,,,-3.9112,0.15544
,,,-3.84721,0.08888
,,,-3.83558,0.03596
,,,-3.8251,0.17458
,,,-3.82278,0.17214
,,,-3.78787,0.10824
,,,-3.76344,0.10287
,,,-3.82278,0.11444
,,,-3.74715,-0.12001
,,,-3.71573,0.07388
,,,-3.69479,0.02371
,,,-3.65872,0.04011
,,,-3.63196,-0.01425
,,,-3.554,0.08157
,,,-3.51677,0.10519
,,,-3.45627,0.01516
,,,-3.42718,0.07439
,,,-3.39344,0.10607
,,,-3.37482,0.05613
,,,-3.31665,0.04925
,,,-3.28872,0.0178
,,,-3.31665,-0.06167
,,,-3.39227,0.07609
,,,-3.51328,0.17576
,,,-3.59007,0.21607
,,,-3.62963,0.13179
,,,-3.65872,-0.07574
,,,-3.69712,0.00517
,,,-3.76227,0.10711
,,,-3.80649,0.05185
,,,-3.84721,0.08254
,,,-3.87397,0.0678
,,,-3.86001,0.0876
,,,-3.85885,0.0922
,,,-3.82859,0.019
,,,-3.79951,0.1533
,,,-3.76925,0.05328
,,,-3.69595,-0.01993
,,,-3.6657,0.00949
,,,-3.60287,0.03526
,,,-3.57495,-0.34506
,,,-3.57844,0.40685
,,,-3.6308,0.09552
,,,-3.74017,0.13888
,,,-3.93447,0.20993
,,,-4.02988,0.1709
,,,-4.15205,-0.11955
,,,-4.20557,0.04377
,,,-4.22768,0.13888
,,,-4.28004,0.06607
,,,-4.2463,0.07864
,,,-4.18463,-0.03243
,,,-4.15671,0.07147
,,,-4.10318,0.09899
,,,-4.08573,-0.0098
,,,-4.07991,0.09154
,,,-4.0834,0.04287
,,,-4.0741,-0.01247
,,,-4.09271,0.06353
,,,-4.11017,-0.02036
,,,-4.12296,0.09813
,,,-4.12064,0.0593
,,,-4.16252,-0.00555
,,,-4.22768,-0.06576
,,,-4.20557,-0.05582
,,,-4.20441,0.12903
,,,-4.22303,0.03672
,,,-4.21255,-0.0281
,,,-4.17416,0.03809
,,,-4.16485,0.14983
,,,-4.15089,0.02754
,,,-4.14042,0.07389
,,,-4.16369,0.06619
,,,-4.15438,0.1111
,,,-4.22303,0.12156
,,,-4.18114,0.02193
,,,-4.25095,0.25633
,,,-4.23233,0.10374
,,,-4.20092,0.24349
,,,-4.19161,-0.10665
,,,-4.13344,0.19274
,,,-4.09504,0.21353
,,,-4.00429,-0.10587
,,,-3.96007,0.17984
,,,-3.89375,0.16307
,,,-3.85768,-0.16352
,,,-3.80416,0.17252
,,,-3.77973,0.05388
,,,-3.79369,0.04112
,,,-3.7774,0.0304
,,,-3.75529,0.03572
,,,-3.74947,-0.03402
,,,-3.71341,0.14085
,,,-3.64941,0.03879
,,,-3.57844,-0.04642
,,,-3.52724,0.02942
,,,-3.56564,-0.05695
,,,-3.70526,-0.01163
,,,-3.8158,0.1517
,,,-3.84954,-0.00234
,,,-3.90888,0.09172
,,,-3.97869,0.00363
,,,-4.04617,-0.01219
,,,-4.10318,0.01471
,,,-4.1602,-0.06056
,,,-4.18928,0.00699
,,,-4.22884,-0.01329
,,,-4.24281,0.01652
,,,-4.25677,0.09244
,,,-4.26026,0.08482
,,,-4.26259,0.04777
,,,-4.20674,0.0314
,,,-4.15438,-0.033
,,,-4.03803,0.03588
,,,-3.96705,-0.12073
,,,-3.94146,-0.17884
,,,-4.00894,-0.23584
,,,-4.08922,0.03806
,,,-4.22186,-0.07823
,,,-4.35567,-0.05329
,,,-4.43479,0.02181
,,,-4.52438,0.30191
,,,-4.37777,-0.0335
,,,-4.59652,0.19171
,,,-4.479,0.41892
,,,-4.64189,-0.62054
,,,-4.61513,0.14801
,,,-4.66749,-0.08425
,,,-4.68029,0.37196
,,,-4.58139,0.01896
,,,-4.61281,0.11218
,,,-4.57208,0.38057
,,,-4.54299,0.07055
,,,-4.52321,-0.03845
,,,-4.46271,-0.03209
,,,-4.47202,0.21557
,,,-4.46155,-0.07357
,,,-4.5174,0.03021
,,,-4.50809,0.27382
,,,-4.55463,0.31205
,,,-4.68029,-0.16776
,,,-4.71752,0.02802
,,,-4.79548,0.13694
,,,-4.83271,0.00845
,,,-4.83155,-0.0646
,,,-4.81293,0.08243
,,,-4.79315,0.07015
,,,-4.80711,-0.21642
,,,-4.68727,0.09982
,,,-4.74777,0.04257
,,,-4.64655,0.00641
,,,-4.67214,0.08515
,,,-4.58488,0.15544
,,,-4.55463,-0.2204
,,,-4.48133,0.05749
,,,-4.4313,-0.16679
,,,-4.36381,-0.04817
,,,-4.32891,-0.05098
,,,-4.29866,0.00535
,,,-4.2684,0.02153
,,,-4.24397,0.02914
,,,-4.2079,0.10867
,,,-4.15089,0.053
,,,-4.10086,-0.03547
,,,-4.06362,-0.0113
,,,-4.08108,0.0047
,,,-4.20674,0.05561
,,,-4.294,0.043
,,,-4.40337,0.14351
,,,-4.45108,0.16825
,,,-4.51391,-0.00969
,,,-4.55114,0.23007
,,,-4.56859,0.07308
,,,-4.56277,-0.01575
,,,-4.56976,0.08872
,,,-4.55114,0.19441
,,,-4.52787,0.06427
,,,-4.46969,0.19174
,,,-4.38708,0.19164
,,,-4.34287,0.05529
,,,-4.29284,0.25862
,,,-4.23233,0.11539
,,,-4.26026,-0.0908
,,,-4.34403,-0.00414
,,,-4.43828,-0.03846
,,,-4.49413,0.14975
,,,-4.5651,-0.02207
,,,-4.65353,0.08432
,,,-4.7373,0.21881
,,,-4.78966,0.25624
,,,-4.80362,0.13395
,,,-4.80479,0.18516
,,,-4.76872,-0.15359
,,,-4.72916,0.17772
,,,-4.64887,-0.09691
,,,-4.6035,0.13559
,,,-4.58139,0.16939
,,,-4.55347,-0.01803
,,,-4.51972,0.09875
,,,-4.51158,0.01038
,,,-4.50227,0.14282
,,,-4.48715,0.17461
,,,-4.49878,0.14915
,,,-4.5174,0.08379
,,,-4.57092,-0.00232
,,,-4.60466,0.19383
,,,-4.69425,0.00198
,,,-4.6512,0.2778
,,,-4.66167,0.01669
,,,-4.61397,0.1457
,,,-4.63724,0.03395
,,,-4.62909,0.17172
,,,-4.60117,-0.01084
,,,-4.56976,0.04149
,,,-4.54881,-0.05247
,,,-4.47784,0.10737
,,,-4.51274,0.03829
,,,-4.4918,0.12785
,,,-4.4662,-0.07286
,,,-4.47667,0.00129
,,,-4.48016,-0.05792
,,,-4.48715,0.04956
,,,-4.49762,0.04891
,,,-4.48482,-0.06311
,,,-4.51274,0.00466
,,,-4.49413,-0.07425
,,,-4.47202,0.07367
,,,-4.42432,0.03718
,,,-4.41501,-0.02947
,,,-4.42897,-0.06616
,,,-4.39988,-0.25186
,,,-4.38708,-0.18506
,,,-4.3452,-0.00957
,,,-4.32774,0.00149
,,,-4.31145,-0.21895
,,,-4.27655,-0.03166
,,,-4.19743,-0.00411
,,,-4.15787,0.02623
,,,-4.12413,-0.02577
,,,-4.06712,0.01961
,,,-4.06479,-0.03122
,,,-4.0741,0.08252
,,,-4.05781,-0.00538
,,,-4.14274,0.00975
,,,-4.10667,0.0014
,,,-4.16601,0.22651
,,,-4.15671,0.13648
,,,-4.21372,0.27989
,,,-4.16485,-0.11686
,,,-4.17649,-0.1229
,,,-4.16601,0.2076
,,,-4.19394,-0.16961
,,,-4.18347,0.1817
,,,-4.18928,-0.02283
,,,-4.20906,0.30413
,,,-4.20674,-0.06955
,,,-4.21954,0.14338
,,,-4.19627,0.12871
,,,-4.30215,0.17261
,,,-4.2207,0.12246
,,,-4.27189,0.08019
,,,-4.25095,0.69962
,,,-4.34636,0.49208
,,,-4.41384,-0.04667
,,,-4.31727,-0.20991
,,,-4.31727,0.11179
,,,-4.37079,0.30777
,,,-4.40104,0.11611
,,,-4.50343,-0.10292
,,,-4.479,0.00216
,,,-4.60582,0.10269
,,,-4.64538,-0.35733
,,,-4.64306,0.04169
,,,-4.57092,0.12041
,,,-4.44875,-0.09905
,,,-4.31611,-0.21932
,,,-4.2207,0.04494
,,,-4.15554,0.04787
,,,-4.11831,0.15519
,,,-4.13693,0.10169
,,,-4.18812,0.24069
,,,-4.19743,-0.01095
,,,-4.35334,0.09879
,,,-4.35218,0.07199
,,,-4.41617,-0.12351
,,,-4.45806,-0.25423
,,,-4.49762,0.2799
,,,-4.48947,0.18282
,,,-4.40104,-0.18792
,,,-4.35683,0.24645
,,,-4.294,0.41413
,,,-4.21372,-0.0046
,,,-4.15089,0.20951
,,,-4.10667,0.28117
,,,-4.08806,-0.06946
,,,-4.06828,0.18122
,,,-4.06944,0.08198
,,,-4.06479,0.06563
,,,-4.11831,0.03994
,,,-4.15554,0.00094
,,,-4.15322,0.03511
,,,-4.14507,0.0658
,,,-4.14507,-0.18578
,,,-4.14391,-0.01125
,,,-4.12762,0.09721
,,,-4.09504,-0.32107
,,,-4.06362,0.11694
,,,-3.988,0.3245
,,,-3.94495,0.03304
,,,-3.87746,-0.09805
,,,-3.85419,0.08308
,,,-3.80532,0.17207
,,,-3.78089,0.10846
,,,-3.76576,0.30038
,,,-3.74017,0.23442
,,,-3.79136,0.13663
,,,-3.77042,-0.10122
,,,-3.77973,0.07808
,,,-3.79951,0.05175
,,,-3.85768,0.04183
,,,-3.88444,0.01723
,,,-3.93564,0.19093
,,,-3.91819,0.22053
,,,-3.96124,0.26537
,,,-3.95309,0.36801
,,,-3.9973,0.11989
,,,-3.98916,0.19468
,,,-3.94146,0.29755
,,,-3.97403,-0.02157
,,,-3.94029,0.24662
,,,-3.97636,-0.01923
,,,-3.96473,0.11154
,,,-3.94727,0.16638
,,,-3.97752,0.21306
,,,-3.99498,0.2062
,,,-4.02057,0.0191
,,,-3.99032,0.06445
,,,-3.9973,0.07942
,,,-4.0229,0.07202
,,,-3.98683,0.10962
,,,-3.97869,0.2056
,,,-3.94495,0.30824
,,,-3.98102,0.18863
,,,-3.94844,0.11639
,,,-3.97636,0.0361
,,,-3.96589,0.32204
,,,-4.02756,0.17565
,,,-3.99498,0.09055
,,,-4.02174,0.24066
,,,-4.04617,0.38645
,,,-4.03105,-0.04806
,,,-4.02639,0.3879
,,,-4.0357,-0.02825
,,,-4.03337,0.07558
,,,-4.03454,-0.01506
,,,-3.95891,0.04907
,,,-3.95425,0.21611
,,,-3.91469,0.12154
,,,-3.91702,-0.03114
,,,-3.86815,0.1381
,,,-3.8379,-0.00438
,,,-3.8158,0.01639
,,,-3.78322,0.20249
,,,-3.74482,-0.04207
,,,-3.7297,-0.02558
,,,-3.72737,0.2746
,,,-3.80416,0.12297
,,,-3.78089,0.03489
,,,-3.74017,-0.13235
,,,-3.74366,0.19264
,,,-3.77158,0.01574
,,,-3.68315,0.03638
,,,-3.739,0.10963
,,,-3.65058,-0.44504
,,,-3.68897,0.08516
,,,-3.62614,0.14307
,,,-3.60753,0.06852
,,,-3.55284,0.11144
,,,-3.5319,0.17576
,,,-3.52143,0.02765
,,,-3.4807,0.07485
,,,-3.45627,0.19421
,,,-3.56098,-0.0248
,,,-3.53655,0.00081
,,,-3.54353,0.17456
,,,-3.60171,0.02221
,,,-3.69246,0.13
,,,-3.73086,-0.02544
,,,-3.77624,0.01621
,,,-3.80881,0.1667
,,,-3.84023,0.11262
,,,-3.81347,0.15755
,,,-3.89026,0.15058
,,,-3.84256,0.22689
,,,-3.86001,0.17148
,,,-3.9019,0.12301
,,,-3.88328,0.1281
,,,-3.81812,0.0844
,,,-3.79718,-0.00062
,,,-3.84954,0.38832
,,,-3.9019,0.01491
,,,-3.55982,-0.93574
,,,-3.57844,0.58748
,,,-3.83674,-0.60442
,,,-3.94844,-0.37633
,,,-3.87863,-0.2459
,,,-3.87397,0.12089
,,,-3.8635,0.62974
,,,-3.81114,-0.23536
,,,-3.72155,0.26452
,,,-3.7262,-0.07799
,,,-3.64941,0.10158
,,,-3.58891,0.05661
,,,-3.58309,-0.03767
,,,-3.52724,0.23098
,,,-3.51444,0.22889
,,,-3.4935,0.00984
,,,-3.49815,0.09588
,,,-3.45394,-0.07227
,,,-3.47256,0.18948
,,,-3.48652,0.09006
,,,-3.4679,0.05449
,,,-3.43998,0.2094
,,,-3.43416,0.0766
,,,-3.38413,0.06109
,,,-3.39926,0.07122
,,,-3.36668,0.0946
,,,-3.35388,0.00108
,,,-3.32363,0.10173
,,,-3.30966,0.2763
,,,-3.24451,0.10872
,,,-3.1875,-0.03151
,,,-3.18866,-0.07783
,,,-3.16422,-0.00916
,,,-3.12816,0.03285
,,,-3.10721,0.08788
,,,-3.06765,-0.01457
,,,-3.07696,0.06887
,,,-3.03507,0.0245
,,,-3.05602,-0.02684
,,,-3.02577,0.16956
,,,-3.08278,0.09322
,,,-3.15724,0.04283
,,,-3.22589,0.13192
,,,-3.30966,0.03434
,,,-3.39111,-0.0541
,,,-3.44347,0.13526
,,,-3.49932,0.01599
,,,-3.56098,0.20196
,,,-3.6052,-0.03234
,,,-3.62381,0.09663
,,,-3.63429,0.07984
,,,-3.63196,0.19671
,,,-3.618,0.16667
,,,-3.58542,0.00307
,,,-3.55051,0.03384
,,,-3.48536,0.00389
,,,-3.4586,0.03724
,,,-3.38064,-0.02083
,,,-3.34922,0.02584
,,,-3.31548,0.0636
,,,-3.34573,0.00323
,,,-3.40158,0.04421
,,,-3.53539,0.11109
,,,-3.65988,0.24048
,,,-3.76576,0.02165
,,,-3.86466,0.11234
,,,-3.93564,-0.05358
,,,-3.94844,0.15097
,,,-3.93331,0.05686
,,,-3.92982,0.03542
,,,-3.86583,0.11129
,,,-3.86001,0.16311
,,,-3.76693,0.22749
,,,-3.73435,-0.01206
,,,-3.6913,-0.07544
,,,-3.70642,-0.06789
,,,-3.6785,0.2155
,,,-3.70759,0.00708
,,,-3.75297,-0.07146
,,,-3.7774,0.13404
,,,-3.79136,0.10381
,,,-3.82627,0.14403
,,,-3.8763,0.0993
,,,-3.91004,-0.05018
,,,-3.8379,0.06312
,,,-3.87048,0.27265
,,,-3.83558,0.07639
,,,-3.8158,0.11027
,,,-3.78438,0.06201
,,,-3.72853,0.04161
,,,-3.69712,0.15784
,,,-3.69944,0.06899
,,,-3.67268,0.07421
,,,-3.64592,0.09962
,,,-3.618,0.06445
,,,-3.59356,0.05267
,,,-3.60636,0.05804
,,,-3.58076,0.00629
,,,-3.58426,0.04239
,,,-3.58426,0.02676
,,,-3.59124,0.05493
,,,-3.57378,0.029
,,,-3.58076,0.1668
,,,-3.58658,0.1266
,,,-3.62032,0.14588
,,,-3.56448,-0.14561
,,,-3.57146,0.10965
,,,-3.52375,0.11185
,,,-3.50863,0.02135
,,,-3.47023,0.20115
,,,-3.43882,0.00476
,,,-3.42136,0.17664
,,,-3.4074,-0.01432
,,,-3.42718,0.10406
,,,-3.39693,0.01104
,,,-3.4074,0.12574
,,,-3.37133,0.19839
,,,-3.37948,-0.01457
,,,-3.35388,0.0196
,,,-3.35737,0.14011
,,,-3.36784,0.16761
,,,-3.39577,0.30733
,,,-3.41671,0.20636
,,,-3.4679,-0.03979
,,,-3.49815,0.00999
,,,-3.48187,0.10641
,,,-3.46441,0.22204
,,,-3.47605,0.07734
,,,-3.47372,0.12072
,,,-3.48536,0.02684
,,,-3.45627,0.1515
,,,-3.46441,0.08336
,,,-3.44929,0.25299
,,,-3.48303,0.1231
,,,-3.45743,0.21086
,,,-3.50514,0.15085
,,,-3.54353,0.18992
,,,-3.56797,0.18305
,,,-3.61334,0.2762
,,,-3.63429,0.26975
,,,-3.64243,-0.04746
,,,-3.62847,0.16248
,,,-3.65407,0.08411
,,,-3.73668,0.0337
,,,-3.74482,0.04124
,,,-3.70642,-0.05067
,,,-3.66687,-0.19808
,,,-3.62032,0.1375
,,,-3.57378,0.03746
,,,-3.58542,-0.04106
,,,-3.6052,-0.02526
,,,-3.50514,-0.03183
,,,-3.5063,0.112
,,,-3.50048,0.12721
,,,-3.50048,0.12574
,,,-3.50863,0.10451
,,,-3.45394,0.10871
,,,-3.45743,0.22711
,,,-3.48768,0.0152
,,,-3.69246,-0.11157
,,,-3.51444,0.31762
,,,-3.61683,0.17965
,,,-3.53306,-0.00384
,,,-3.58309,0.29638
,,,-3.57029,-0.01591
,,,-3.57495,0.19169
,,,-3.60054,0.09987
,,,-3.53888,0.09467
,,,-3.53422,0.06994
,,,-3.46325,-0.1486
,,,-3.59938,0.17834
,,,-3.49117,-0.13421
,,,-3.48187,0.10666
,,,-3.52026,-0.22279
,,,-3.4807,0.10693
,,,-3.5063,0.03627
,,,-3.44114,-0.09821
,,,-3.47256,-0.02326
,,,-3.45045,0.06936
,,,-3.43649,0.01959
,,,-3.42951,0.02638
,,,-3.42485,0.03289
,,,-3.43998,0.08834
,,,-3.4679,-0.03568
,,,-3.4807,0.11396
,,,-3.50746,0.0055
,,,-3.50281,0.10591
,,,-3.53771,0.17028
,,,-3.51561,0.14617
,,,-3.48768,0.13643
,,,-3.4586,0.01224
,,,-3.47139,0.06014
,,,-3.42602,-0.00018
,,,-3.3946,0.12034
,,,-3.36202,-0.00874
,,,-3.31781,0.18953
,,,-3.33992,0.10395
,,,-3.36784,0.17817
,,,-3.37366,0.17907
,,,-3.37482,0.09211
,,,-3.42136,0.13841
,,,-3.41671,0.31448
,,,-3.40275,0.2095
,,,-3.49001,0.30876
,,,-3.45278,0.07736
,,,-3.43882,0.20088
,,,-3.43183,0.01445
,,,-3.38995,-0.08657
,,,-3.38995,0.17642
,,,-3.42602,-0.01682
,,,-3.37133,0.12477
,,,-3.36784,0.06161
,,,-3.41787,-0.05818
,,,-3.46092,-0.03094
,,,-3.43067,-0.1082
,,,-3.47372,0.01938
,,,-3.46907,-0.12315
,,,-3.4935,0.07901
,,,-3.5319,0.00385
,,,-3.49932,0.08196
,,,-3.54586,0.17717
,,,-3.50048,0.16299
,,,-3.53771,-0.16234
,,,-3.49466,0.1533
,,,-3.5447,0.12311
,,,-3.53073,0.15712
,,,-3.50746,0.09302
,,,-3.48768,0.02013
,,,-3.47256,0.07995
,,,-3.47954,0.15226
,,,-3.44347,-0.03053
,,,-3.433,0.08195
,,,-3.39809,0.06972
,,,-3.41205,0.13026
,,,-3.40158,0.12457
,,,-3.37017,0.15746
,,,-3.37366,0.03153
,,,-3.37715,-0.05331
,,,-3.3818,0.04385
,,,-3.36086,-0.02555
,,,-3.31897,-0.04065
,,,-3.30617,-0.19032
,,,-3.27011,0.15119
,,,-3.21658,0.02969
,,,-3.19099,0.01225
,,,-3.14561,-0.00921
,,,-3.13863,0.09447
,,,-3.08976,0.21378
,,,-3.0979,0.01439
,,,-3.08162,0.00905
,,,-3.06649,0.14658
,,,-3.05834,0.02483
,,,-3.07463,-0.02732
,,,-3.063,0.07738
,,,-3.10139,-0.01455
,,,-3.09325,0.06053
,,,-3.11885,0.20425
,,,-3.09674,0.07874
,,,-3.08394,0.14897
,,,-3.0374,0.11206
,,,-3.01646,0.12023
,,,-2.99319,0.17479
,,,-2.9513,0.05582
,,,-2.93268,0.25629
,,,-2.90243,0.0198
,,,-2.87335,0.04109
,,,-2.87684,-0.01547
,,,-2.89196,0.10752
,,,-2.93152,0.19719
,,,-2.98039,0.11524
,,,-3.05485,0.25223
,,,-3.11652,0.2072
,,,-3.18284,0.21363
,,,-3.29105,0.29445
,,,-3.37249,0.12801
,,,-3.4202,0.17164
,,,-3.47488,0.34191
,,,-3.49466,0.09096
,,,-3.4551,0.18698
,,,-3.41089,0.18392
,,,-3.39809,0.08691
,,,-3.37249,0.05582
,,,-3.38995,0.22044
,,,-3.35737,-0.00103
,,,-3.37366,0.31309
,,,-3.46441,-0.01782
,,,-3.39111,0.23751
,,,-3.52259,0.60591
