time,speed
18023,0.009925
18024,0.01051
18025,0.01051
18026,0.009925
18027,0.01051
18028,0.00585
18029,0.006435
18030,0.00469
18031,0.00527
18032,0.005855
18033,0.003525
18034,0.006435
18035,0.006435
18036,0.00876
18037,0.012835
18038,0.01167
18039,0.012835
18040,0.00876
18041,0.00934
18042,0.008765
18043,0.00585
18044,0.003525
18045,0.002365
18046,3.50E-05
18047,0.001125
18048,0.001125
18049,0.001705
18050,0.00287
18051,0.00287
18052,0.005785
18053,0.006365
18054,0.003455
18055,0.00404
18056,0.00578
18057,0.006365
18058,0.00404
18059,0.00462
18060,0.004035
18061,0.001125
18062,0.0052
18063,0.006365
18064,0.00811
18065,0.00811
18066,0.0116
18067,0.010435
18068,0.01451
18069,0.01218
18070,0.012765
18071,0.014505
18072,0.01451
18073,0.016835
18074,0.01858
18075,0.018
18076,0.019745
18077,0.02207
18078,0.01858
18079,0.020325
18080,0.02149
18081,0.02265
18082,0.02149
18083,0.01916
18084,0.01858
18085,0.01625
18086,0.017415
18087,0.01916
18088,0.01742
18089,0.01916
18090,0.019745
18091,0.017415
18092,0.02091
18093,0.01858
18094,0.019165
18095,0.016835
18096,0.01742
18097,0.016835
18098,0.01858
18099,0.016255
18100,0.013925
18101,0.013925
18102,0.009855
18103,0.008105
18104,0.009275
18105,0.011015
18106,0.009855
18107,0.008105
18108,0.005785
18109,0.006945
18110,0.00578
18111,0.00636
18112,0.0052
18113,0.0052
18114,0.00229
18115,0.00178
18116,0.00113
18117,3.50E-05
18118,0.000615
18119,0.00236
18120,0.0012
18121,0.00353
18122,0.002945
18123,0.00469
18124,0.005855
18125,0.008765
18126,0.01167
18127,0.01458
18128,0.01574
18129,0.015745
18130,0.01574
18131,0.01458
18132,0.01516
18133,0.01225
18134,0.012835
18135,0.014
18136,0.014
18137,0.016905
18138,0.01865
18139,0.023885
18140,0.02272
18141,0.02214
18142,0.022725
18143,0.020395
18144,0.018655
18145,0.01807
18146,0.01516
18147,0.01516
18148,0.014
18149,0.015745
18150,0.013995
18151,0.012835
18152,0.01516
18153,0.01342
18154,0.013995
18155,0.010505
18156,0.0076
18157,0.007015
18158,0.00411
18159,0.00411
18160,0.002945
18161,0.002365
18162,0.001195
18163,0.00236
18164,0.001195
18165,0.00113
18166,0.00171
18167,0.00171
18168,0.00229
18169,0.00462
18170,0.006945
18171,0.006945
18172,0.006945
18173,0.00869
18174,0.009855
18175,0.00985
18176,0.00927
18177,0.01218
18178,0.009855
18179,0.013345
18180,0.01509
18181,0.013345
18182,0.01625
18183,0.01625
18184,0.018
18185,0.01974
18186,0.018585
18187,0.01858
18188,0.019165
18189,0.02033
18190,0.019165
18191,0.017415
18192,0.016835
18193,0.018
18194,0.016835
18195,0.017415
18196,0.01858
18197,0.02149
18198,0.02207
18199,0.02207
18200,0.02207
18201,0.02382
18202,0.020905
18203,0.02207
18204,0.02091
18205,0.018
18206,0.017995
18207,0.014505
18208,0.01451
18209,0.01218
18210,0.009275
18211,0.00927
18212,0.00869
18213,0.00811
18214,0.009275
18215,0.00927
18216,0.006945
18217,0.00753
18218,0.006365
18219,0.00869
18220,0.008105
18221,0.009855
18222,0.00869
18223,0.010435
18224,0.009855
18225,0.012765
18226,0.00927
18227,0.00927
18228,0.00869
18229,0.006365
18230,0.0052
18231,0.004615
18232,0.00171
18233,0.0012
18234,0.002945
18235,0.00353
18236,0.005275
18237,0.005855
18238,0.00527
18239,0.003525
18240,0.00411
18241,0.004105
18242,0.002945
18243,0.00062
18244,0.001125
18245,0.00229
18246,0.00062
18247,0.003455
18248,0.00171
18249,0.002875
18250,0.00062
18251,4.00E-05
18252,0.00062
18253,0.00178
18254,0.002945
18255,0.00062
18256,0.00469
18257,0.00469
18258,0.00411
18259,0.008765
18260,0.008765
18261,0.009345
18262,0.01051
18263,0.009925
18264,0.00702
18265,0.009345
18266,0.008185
18267,0.005855
18268,0.00411
18269,3.50E-05
18270,0.002365
18271,0.002875
18272,0.00229
18273,0.002295
18274,0.000545
18275,0.00229
18276,0.00062
18277,0.00178
18278,0.002365
18279,0.002365
18280,0.00469
18281,0.00236
18282,0.00178
18283,0.00469
18284,0.00062
18285,0.0012
18286,0.000545
18287,0.000545
18288,0.004035
18289,0.0052
18290,0.004035
18291,0.006365
18292,0.00578
18293,0.009855
18294,0.007525
18295,0.00811
18296,0.00869
18297,0.00753
18298,0.006945
18299,0.00753
18300,0.004035
18301,0.006365
18302,0.0052
18303,0.004615
18304,0.004035
18305,0.005785
18306,0.00462
18307,0.00229
18308,0.00578
18309,0.003455
18310,0.00462
18311,0.004035
18312,0.003455
18313,0.005785
18314,0.0052
18315,0.00229
18316,0.00287
18317,0.006365
18318,0.00345
18319,0.00404
18320,0.00404
18321,0.00113
18322,0.000545
18323,0.00113
18324,0.0012
18325,0.00113
18326,0.000545
18327,0.00229
18328,0.00171
18329,0.002875
18330,0.004035
18331,0.00171
18332,0.00229
18333,0.000545
18334,0.00171
18335,0.000545
18336,3.50E-05
18337,0.0012
18338,0.002365
18339,0.002945
18340,0.00353
18341,0.000615
18342,0.00062
18343,0.00055
18344,0.00055
18345,3.50E-05
18346,0.0012
18347,0.00171
18348,0.001125
18349,3.50E-05
18350,0.000545
18351,0.000035
18352,0.00055
18353,0.0012
18354,0.000545
18355,0.002295
18356,0.000545
18357,0.000035
18358,0.00229
18359,0.00171
18360,0.00462
18361,0.003455
18362,0.00171
18363,0.0052
18364,0.003455
18365,0.00171
18366,0.004035
18367,0.002875
18368,0.0012
18369,0.000545
18370,0.001785
18371,0.00062
18372,0.00062
18373,0.0012
18374,0.00062
18375,0.002365
18376,0.0012
18377,0.002945
18378,0.000035
18379,0.00055
18380,0.000615
18381,0.00055
18382,0.00171
18383,0.000035
18384,0.00113
18385,0.00171
18386,0.002875
18387,0.004035
18388,0.002875
18389,0.00171
18390,0.003455
18391,0.002875
18392,0.002365
18393,0.00178
18394,0.001785
18395,0.00062
18396,0.00178
18397,0.00178
18398,0.0012
18399,4.00E-05
18400,0.001785
18401,0.000615
18402,0.00171
18403,0.002295
18404,3.50E-05
18405,0.00171
18406,0.002875
18407,0.00171
18408,0.000545
18409,0.001125
18410,0.00229
18411,0.00171
18412,0.000545
18413,0.000545
18414,0.002295
18415,0.003455
18416,0.000035
18417,0.000035
18418,0.00229
18419,0.002875
18420,0.00055
18421,0.00171
18422,0.00113
18423,0.00229
18424,3.50E-05
18425,3.50E-05
18426,0.00171
18427,0.00462
18428,0.00287
18429,0.0052
18430,0.00578
18431,0.004035
18432,0.003455
18433,0.003455
18434,0.000545
18435,0.000615
18436,0.0012
18437,0.00062
18438,0.00236
18439,0.001785
18440,0.00469
18441,0.00411
18442,0.00411
18443,0.004105
18444,0.007595
18445,0.00353
18446,0.002945
18447,0.002945
18448,0.004105
18449,0.0012
18450,0.00178
18451,0.002875
18452,0.00171
18453,0.006945
18454,0.00578
18455,0.00578
18456,0.00462
18457,0.0052
18458,0.002875
18459,0.00171
18460,0.00229
18461,0.003455
18462,0.00229
18463,0.00287
18464,3.50E-05
18465,0.00062
18466,0.002365
18467,0.003525
18468,0.004105
18469,0.00353
18470,0.0012
18471,0.00178
18472,0.00178
18473,0.00171
18474,0.000545
18475,0.00171
18476,0.00055
18477,0.00287
18478,0.002875
18479,0.0052
18480,0.00229
18481,0.00287
18482,0.003455
18483,0.004035
18484,0.00229
18485,0.003455
18486,0.004615
18487,0.00578
18488,0.003455
18489,0.004035
18490,0.002875
18491,0.000545
18492,0.003455
18493,0.00171
18494,0.00171
18495,0.00055
18496,0.00171
18497,0.002875
18498,0.00287
18499,0.00287
18500,0.002295
18501,0.000545
18502,0.00055
18503,0.00171
18504,0.000035
18505,0.000035
18506,0.000035
18507,0.00229
18508,0.000545
18509,0.00287
18510,0.000545
18511,0.00287
18512,0.00287
18513,0.002875
18514,0.002875
18515,0.00229
18516,0.00578
18517,0.0052
18518,0.003455
18519,0.003455
18520,0.003455
18521,0.00404
18522,0.004615
18523,0.00636
18524,0.0052
18525,0.0052
18526,0.00404
18527,0.003455
18528,0.00404
18529,0.00171
18530,0.00113
18531,0.00287
18532,0.00287
18533,0.004035
18534,0.00229
18535,0.004615
18536,0.004615
18537,0.003455
18538,0.002875
18539,0.00229
18540,0.00462
18541,0.0052
18542,0.00462
18543,0.004615
18544,0.00462
18545,0.00171
18546,0.00229
18547,0.004035
18548,0.004035
18549,0.00462
18550,0.002875
18551,0.00171
18552,0.00462
18553,3.50E-05
18554,0.000545
18555,0.000545
18556,3.50E-05
18557,0.000545
18558,0.00171
18559,0.00062
18560,0.000545
18561,0.000545
18562,0.00055
18563,0.00062
18564,0.00113
18565,0.00113
18566,0.00171
18567,0.000545
18568,3.50E-05
18569,0.0012
18570,0.00178
18571,0.000615
18572,0.00178
18573,0.00236
18574,0.00178
18575,0.000615
18576,0.00113
18577,0.000615
18578,0.00229
18579,0.0012
18580,0.00055
18581,0.000545
18582,0.002875
18583,0.0012
18584,0.000035
18585,0.00171
18586,0.00171
18587,0.00287
18588,0.003455
18589,0.003455
18590,0.00229
18591,0.00229
18592,0.00229
18593,0.0052
18594,0.004035
18595,0.002875
18596,0.000545
18597,0.000545
18598,0.000545
18599,0.002875
18600,0.00113
18601,0.00171
18602,0.003455
18603,0.000035
18604,0.00171
18605,0.00229
18606,0.002875
18607,0.000545
18608,0.002875
18609,0.004035
18610,0.001125
18611,0.00287
18612,0.00171
18613,0.00462
18614,0.000545
18615,0.001125
18616,0.003455
18617,0.003455
18618,0.003455
18619,0.00171
18620,0.004035
18621,0.00287
18622,0.00229
18623,0.002875
18624,0.00171
18625,0.00171
18626,0.002875
18627,0.00113
18628,0.000035
18629,0.00229
18630,0.00055
18631,0.000035
18632,0.003455
18633,0.00171
18634,0.00178
18635,0.00062
18636,0.0012
18637,0.00055
18638,0.002945
18639,0.00178
18640,0.0012
18641,0.002945
18642,0.003525
18643,0.002945
18644,0.000035
18645,0.00178
18646,0.00113
18647,0.00178
18648,0.000615
18649,0.000545
18650,0.002295
18651,0.00171
18652,0.002875
18653,0.003455
18654,0.00171
18655,0.00055
18656,0.00171
18657,0.00055
18658,0.00178
18659,0.0012
18660,0.00178
18661,0.00178
18662,0.00236
18663,0.00178
18664,0.00178
18665,0.002365
18666,0.002365
18667,0.002945
18668,0.00236
18669,0.00178
18670,0.000615
18671,0.00411
18672,0.00294
18673,0.00178
18674,0.000035
18675,0.000615
18676,3.50E-05
18677,0.00171
18678,0.000545
18679,0.001195
18680,0.00236
18681,0.00178
18682,0.00178
18683,0.002945
18684,0.00469
18685,0.002945
18686,0.00294
18687,0.003525
18688,0.000615
18689,0.000545
18690,0.00062
18691,0.000615
18692,0.00055
18693,0.001125
18694,0.000035
18695,0.0012
18696,0.001195
18697,0.00055
18698,0.001125
18699,0.00178
18700,0.004105
18701,0.00178
18702,0.00178
18703,0.00236
18704,0.00178
18705,0.00062
18706,0.00055
18707,0.001125
18708,0.00062
18709,0.00462
18710,0.00171
18711,0.00171
18712,0.0052
18713,0.00462
18714,0.003455
18715,0.006945
18716,0.006365
18717,0.006945
18718,0.006365
18719,0.0052
18720,0.00404
18721,0.0052
18722,0.004615
18723,0.00229
18724,0.00171
18725,0.00229
18726,0.00229
18727,0.00229
18728,0.003455
18729,0.004615
18730,0.006365
18731,0.006945
18732,0.00462
18733,0.006945
18734,0.0052
18735,0.00636
18736,0.006945
18737,0.00404
18738,0.005785
18739,0.008105
18740,0.006365
18741,0.00811
18742,0.006945
18743,0.006945
18744,0.006365
18745,0.0052
18746,0.004035
18747,0.004035
18748,0.006945
18749,0.00578
18750,0.004035
18751,0.003455
18752,0.004035
18753,0.00229
18754,0.00462
18755,0.002295
18756,0.002295
18757,0.00171
18758,0.00171
18759,0.00287
18760,0.00113
18761,0.00113
18762,0.0012
18763,0.000545
18764,0.00236
18765,0.0012
18766,0.001785
18767,0.00178
18768,0.000545
18769,0.0012
18770,0.000035
18771,0.0012
18772,0.00113
18773,0.00062
18774,0.00411
18775,0.003525
18776,0.002945
18777,0.00469
18778,0.003525
18779,0.00527
18780,0.003525
18781,0.00236
18782,0.0012
18783,0.000035
18784,0.00294
18785,0.000615
18786,0.002945
18787,0.00236
18788,0.00585
18789,0.00527
18790,0.00644
18791,0.006435
18792,0.005275
18793,0.005855
18794,0.000615
18795,0.004105
18796,0.0012
18797,0.001785
18798,0.001785
18799,3.50E-05
18800,0.00171
18801,0.000545
18802,0.00229
18803,0.00062
18804,0.00287
18805,0.00171
18806,0.002875
18807,0.00404
18808,0.002295
18809,0.0052
18810,0.002295
18811,0.00171
18812,0.00113
18813,0.00113
18814,0.001785
18815,0.00062
18816,0.00062
18817,3.50E-05
18818,0.00055
18819,0.000615
18820,0.00171
18821,0.001125
18822,0.00229
18823,0.003455
18824,0.00462
18825,0.004035
18826,0.00578
18827,0.003455
18828,0.008105
18829,0.00578
18830,0.006945
18831,0.005785
18832,0.006945
18833,0.00636
18834,0.00462
18835,0.004615
18836,0.004035
18837,0.006365
18838,0.00229
18839,0.004615
18840,0.00462
18841,0.00462
18842,0.002875
18843,0.00229
18844,0.00171
18845,0.000545
18846,0.000545
18847,0.00287
18848,0.00113
18849,0.00171
18850,0.00229
18851,0.003455
18852,0.0052
18853,0.003455
18854,0.008105
18855,0.006945
18856,0.010435
18857,0.008105
18858,0.00927
18859,0.01218
18860,0.008105
18861,0.01102
18862,0.00811
18863,0.011015
18864,0.00869
18865,0.009855
18866,0.00869
18867,0.007525
18868,0.0052
18869,0.00578
18870,0.00578
18871,0.00636
18872,0.00578
18873,0.005785
18874,0.007525
18875,0.00636
18876,0.006365
18877,0.0052
18878,0.00636
18879,0.00636
18880,0.00869
18881,0.00636
18882,0.0052
18883,0.00578
18884,0.004035
18885,0.003455
18886,3.50E-05
18887,0.001125
18888,0.001785
18889,3.50E-05
18890,0.00062
18891,0.002365
18892,0.00178
18893,0.0012
18894,0.0012
18895,0.0012
18896,0.00062
18897,0.00171
18898,0.004615
18899,0.001125
18900,0.002875
18901,0.004035
18902,0.001125
18903,0.00171
18904,0.00171
18905,0.002945
18906,0.00585
18907,0.00993
18908,0.009345
18909,0.012835
18910,0.01516
18911,0.015165
18912,0.015165
18913,0.01458
18914,0.012835
18915,0.012255
18916,0.0076
18917,0.007015
18918,0.00527
18919,0.004105
18920,0.0012
18921,0.00171
18922,0.004035
18923,0.004035
18924,0.0052
18925,0.00578
18926,0.00578
18927,0.00462
18928,0.00811
18929,0.003455
18930,0.002875
18931,0.002365
18932,0.002945
18933,0.007015
18934,0.00818
18935,0.009345
18936,0.00818
18937,0.008765
18938,0.007595
18939,0.005855
18940,0.00469
18941,0.003525
18942,0.00178
18943,0.00236
18944,3.50E-05
18945,0.002875
18946,0.002875
18947,0.00462
18948,0.003455
18949,0.003455
18950,0.00578
18951,0.006365
18952,0.00811
18953,0.00869
18954,0.009275
18955,0.006945
18956,0.00869
18957,0.006945
18958,0.00287
18959,0.004035
18960,0.00404
18961,0.004615
18962,0.00404
18963,0.006945
18964,0.003455
18965,0.002875
18966,0.004615
18967,0.002875
18968,0.002875
18969,0.00229
18970,0.00113
18971,0.00171
18972,0.00171
18973,0.00055
18974,0.00171
18975,0.00404
18976,0.002875
18977,0.006945
18978,0.005785
18979,0.006945
18980,0.008105
18981,0.007525
18982,0.00636
18983,0.006945
18984,0.00869
18985,0.007525
18986,0.006365
18987,0.01102
18988,0.006365
18989,0.006945
18990,0.007525
18991,0.006945
18992,0.0052
18993,0.004615
18994,0.00229
18995,0.00287
18996,0.00287
18997,0.00055
18998,0.00055
18999,0.0012
19000,3.50E-05
19001,0.001125
19002,0.00236
19003,3.50E-05
19004,0.002365
19005,0.00469
19006,0.00411
19007,0.00469
19008,0.00411
19009,0.003525
19010,0.00469
19011,0.00236
19012,0.00527
19013,0.002945
19014,0.002945
19015,0.00062
19016,0.000035
19017,3.50E-05
19018,0.000035
19019,0.000035
19020,0.001125
19021,0.002295
19022,0.003455
19023,0.001705
19024,0.00462
19025,0.00287
19026,0.002295
19027,0.003455
19028,0.000545
19029,3.50E-05
19030,3.50E-05
19031,0.001785
19032,0.002945
19033,3.50E-05
19034,0.0012
19035,0.00236
19036,0.002945
19037,0.002945
19038,0.00178
19039,0.002365
19040,0.00055
19041,0.00527
19042,0.004105
19043,0.00469
19044,0.005855
19045,0.004105
19046,0.00353
19047,0.00353
19048,0.002945
19049,0.00411
19050,0.00171
19051,0.001125
19052,0.001125
19053,0.002875
19054,0.005785
19055,0.003455
19056,0.002875
19057,0.00229
19058,0.00462
19059,0.00404
19060,0.0052
19061,0.003455
19062,0.0052
19063,0.00287
19064,0.0052
19065,0.001125
19066,0.00171
19067,0.001705
19068,0.00113
19069,0.000615
19070,0.00171
19071,0.000545
19072,0.0012
19073,0.00178
19074,0.00171
19075,4.00E-05
19076,0.00062
19077,0.00178
19078,0.001195
19079,0.00294
19080,0.00469
19081,0.005855
19082,0.00585
19083,0.000615
19084,0.0012
19085,3.50E-05
19086,0.00229
19087,0.003455
19088,0.00636
19089,0.007525
19090,0.006365
19091,0.008105
19092,0.01102
19093,0.009855
19094,0.01102
19095,0.0116
19096,0.01218
19097,0.01102
19098,0.0116
19099,0.01276
19100,0.0116
19101,0.010435
19102,0.00811
19103,0.0052
19104,0.004035
19105,0.00287
19106,0.0012
19107,0.00229
19108,0.001125
19109,0.00229
19110,0.004035
19111,0.00404
19112,0.00229
19113,0.00229
19114,0.002945
19115,0.002365
19116,0.00411
19117,0.005855
19118,0.00876
19119,0.0076
19120,0.006435
19121,0.006435
19122,0.005275
19123,0.0012
19124,0.00171
19125,0.003455
19126,0.003455
19127,0.0052
19128,0.00462
19129,0.007525
19130,0.00578
19131,0.006945
19132,0.00869
19133,0.00811
19134,0.00985
19135,0.009855
19136,0.00869
19137,0.00927
19138,0.00578
19139,0.00578
19140,0.004615
19141,0.001125
19142,0.000615
19143,0.00353
19144,0.00178
19145,0.000615
19146,0.002365
19147,0.0012
19148,0.0012
19149,0.0012
19150,0.00178
19151,0.002295
19152,0.000615
19153,0.002875
19154,0.002875
19155,0.00404
19156,0.0052
19157,0.0052
19158,0.004615
19159,0.006945
19160,0.006945
19161,0.00811
19162,0.006365
19163,0.006945
19164,0.00869
19165,0.00869
19166,0.00811
19167,0.004035
19168,0.004035
19169,0.0052
19170,0.001125
19171,3.50E-05
19172,0.00062
19173,0.00411
19174,0.00469
19175,0.00527
19176,0.006435
19177,0.007015
19178,0.006435
19179,0.006435
19180,0.005855
19181,0.006435
19182,0.00702
19183,0.00527
19184,0.007015
19185,0.00934
19186,0.0076
19187,0.0076
19188,0.00876
19189,0.0076
19190,0.007015
19191,0.00876
19192,0.009925
19193,0.00644
19194,0.0076
19195,0.00585
19196,0.00411
19197,0.00469
19198,0.002365
19199,0.003525
19200,0.002945
19201,0.00469
19202,0.005275
19203,0.0076
19204,0.006435
19205,0.006435
19206,0.009345
19207,0.00585
19208,0.006435
19209,0.00934
19210,0.005275
19211,0.006435
19212,0.00585
19213,0.006435
19214,0.007015
19215,0.004105
19216,0.004105
19217,0.0012
19218,0.00229
19219,0.005785
19220,0.006365
19221,0.009855
19222,0.013925
19223,0.015675
19224,0.01742
19225,0.016835
19226,0.014505
19227,0.009855
19228,0.010435
19229,0.00927
19230,0.002875
19231,0.003455
19232,0.00171
19233,0.001195
19234,0.00062
19235,0.00236
19236,0.00113
19237,0.00055
19238,0.000035
19239,0.003455
19240,0.00404
19241,0.006365
19242,0.010435
19243,0.0116
19244,0.01393
19245,0.016835
19246,0.019745
19247,0.019745
19248,0.02149
19249,0.020325
19250,0.01858
19251,0.016255
19252,0.01509
19253,0.01567
19254,0.013345
19255,0.01276
19256,0.01393
19257,0.015675
19258,0.01509
19259,0.01509
19260,0.017415
19261,0.015675
19262,0.01509
19263,0.014505
19264,0.0116
19265,0.012765
19266,0.01218
19267,0.01218
19268,0.013345
19269,0.0116
19270,0.012765
19271,0.010435
19272,0.010435
19273,0.006945
19274,0.00753
19275,0.004035
19276,0.000545
19277,0.00287
19278,0.00229
19279,0.004035
19280,0.006945
19281,0.01102
19282,0.0116
19283,0.011015
19284,0.011015
19285,0.010435
19286,0.00578
19287,0.004035
19288,0.002365
19289,0.00585
19290,0.01109
19291,0.01109
19292,0.015745
19293,0.01923
19294,0.01865
19295,0.020395
19296,0.01865
19297,0.01865
19298,0.016325
19299,0.015745
19300,0.014
19301,0.01051
19302,0.007015
19303,0.00469
19304,4.00E-05
19305,0.00171
19306,0.00287
19307,0.00578
19308,0.006945
19309,0.008105
19310,0.0052
19311,0.0052
19312,0.003455
19313,0.000545
19314,0.002945
19315,0.00469
19316,0.00818
19317,0.010505
19318,0.013415
19319,0.016325
19320,0.01807
19321,0.019815
19322,0.01982
19323,0.01865
19324,0.01807
19325,0.01458
19326,0.013415
19327,0.009925
19328,0.008185
19329,0.00411
19330,0.00411
19331,0.000545
19332,0.0052
19333,0.008105
19334,0.00753
19335,0.011015
19336,0.01451
19337,0.013925
19338,0.01625
19339,0.01509
19340,0.018
19341,0.01858
19342,0.01742
19343,0.013925
19344,0.009855
19345,0.006945
19346,0.00578
19347,0.002875
19348,0.0012
19349,3.50E-05
19350,0.00411
19351,0.002945
19352,0.005855
19353,0.00178
19354,0.00411
19355,0.002365
19356,0.00229
19357,0.006945
19358,0.003455
19359,0.007525
19360,0.00811
19361,0.009275
19362,0.009855
19363,0.01102
19364,0.009855
19365,0.013345
19366,0.01102
19367,0.00811
19368,0.00753
19369,0.006365
19370,0.0052
19371,0.00578
19372,0.0052
19373,0.004035
19374,0.004035
19375,0.00578
19376,0.005785
19377,0.00695
19378,0.00636
19379,0.006365
19380,0.00811
19381,0.012185
19382,0.00811
19383,0.01102
19384,0.0116
19385,0.012185
19386,0.012185
19387,0.01451
19388,0.009855
19389,0.01393
19390,0.009855
19391,0.00869
19392,0.00753
19393,0.005785
19394,0.004035
19395,0.00287
19396,0.00171
19397,0.0012
19398,3.50E-05
19399,0.00062
19400,3.50E-05
19401,0.001195
19402,0.00171
19403,0.001195
19404,0.00236
19405,0.001195
19406,0.003525
19407,0.001195
19408,3.50E-05
19409,0.0012
19410,0.0012
19411,0.00229
19412,0.000615
19413,0.0052
19414,0.004035
19415,0.007525
19416,0.00695
19417,0.00753
19418,0.007525
19419,0.006365
19420,0.004035
19421,0.00171
19422,0.00404
19423,0.00062
19424,0.0012
19425,0.000035
19426,0.0012
19427,0.00178
19428,0.00236
19429,0.00236
19430,0.002945
19431,0.00178
19432,0.005855
19433,0.005275
19434,0.00702
19435,0.006435
19436,0.009345
19437,0.009345
19438,0.011675
19439,0.01051
19440,0.01167
19441,0.010505
19442,0.00818
19443,0.007595
19444,0.006435
19445,0.005855
19446,0.002945
19447,0.003525
19448,0.003525
19449,0.000035
19450,0.00062
19451,0.00229
19452,0.002295
19453,0.004035
19454,0.002875
19455,0.003455
19456,0.001125
19457,0.00171
19458,0.00171
19459,0.00171
19460,0.00229
19461,3.50E-05
19462,0.002945
19463,0.00469
19464,0.0076
19465,0.00934
19466,0.00934
19467,0.01225
19468,0.013415
19469,0.013415
19470,0.01691
19471,0.01458
19472,0.01458
19473,0.01225
19474,0.00876
19475,0.00469
19476,0.00236
19477,0.001705
19478,0.002875
19479,0.006945
19480,0.00811
19481,0.0116
19482,0.01393
19483,0.017415
19484,0.02091
19485,0.02265
19486,0.02149
19487,0.0244
19488,0.022655
19489,0.02091
19490,0.01742
19491,0.01451
19492,0.00869
19493,0.002875
19494,0.003525
19495,0.00469
19496,0.00702
19497,0.009925
19498,0.00934
19499,0.0076
19500,0.007595
19501,0.00469
19502,0.003525
19503,4.00E-05
19504,0.000615
19505,0.006945
19506,0.006945
19507,0.0116
19508,0.016255
19509,0.017995
19510,0.019745
19511,0.023815
19512,0.023235
19513,0.022655
19514,0.023815
19515,0.023235
19516,0.01858
19517,0.013925
19518,0.01044
19519,0.00695
19520,0.00287
19521,3.50E-05
19522,0.004105
19523,0.00702
19524,0.00934
19525,0.011085
19526,0.01225
19527,0.01342
19528,0.01109
19529,0.005855
19530,0.008765
19531,0.00469
19532,0.0012
19533,0.000545
19534,0.00113
19535,0.0052
19536,0.003455
19537,0.002875
19538,0.006945
19539,0.00578
19540,0.003455
19541,0.001125
19542,0.000035
19543,0.000615
19544,0.002945
19545,0.00178
19546,0.004105
19547,0.00818
19548,0.006435
19549,0.009925
19550,0.00876
19551,0.01109
19552,0.006435
19553,0.005275
19554,0.003525
19555,0.001705
19556,0.00287
19557,0.00753
19558,0.00753
19559,0.01044
19560,0.009855
19561,0.009855
19562,0.012185
19563,0.007525
19564,0.00171
19565,0.0012
19566,0.005855
19567,0.006435
19568,0.009925
19569,0.010505
19570,0.009925
19571,0.010505
19572,0.00818
19573,0.0076
19574,0.005855
19575,0.009345
19576,0.00585
19577,0.00353
19578,0.00055
19579,0.004615
19580,0.00636
19581,0.01044
19582,0.012765
19583,0.01451
19584,0.01625
19585,0.01858
19586,0.019745
19587,0.01567
19588,0.01102
19589,0.009275
19590,0.00578
19591,0.0052
19592,0.00229
19593,0.00404
19594,0.00636
19595,0.006365
19596,0.009275
19597,0.011015
19598,0.01276
19599,0.0116
19600,0.01393
19601,0.01858
19602,0.022655
19603,0.023815
19604,0.02498
19605,0.026725
19606,0.02847
19607,0.03196
19608,0.02963
19609,0.030795
19610,0.027885
19611,0.02207
19612,0.015675
19613,0.00811
19614,0.00287
19615,0.0012
19616,0.00702
19617,0.009345
19618,0.009345
19619,0.012835
19620,0.01225
19621,0.012835
19622,0.008765
19623,0.00585
19624,0.001195
19625,0.0052
19626,0.012765
19627,0.019745
19628,0.022075
19629,0.02905
19630,0.03487
19631,0.04185
19632,0.043015
19633,0.046505
19634,0.0465
19635,0.043595
19636,0.03778
19637,0.02847
19638,0.01858
19639,0.00578
19640,0.00818
19641,0.02098
19642,0.032615
19643,0.042505
19644,0.049485
19645,0.053555
19646,0.05414
19647,0.05181
19648,0.045995
19649,0.0396
19650,0.033775
19651,0.026795
19652,0.02272
19653,0.018655
19654,0.010505
19655,0.002945
19656,0.002295
19657,0.009275
19658,0.020325
19659,0.02498
19660,0.0308
19661,0.03429
19662,0.03429
19663,0.030215
19664,0.02382
19665,0.018
19666,0.008105
19667,0.00171
19668,0.00702
19669,0.01458
19670,0.02098
19671,0.022725
19672,0.022725
19673,0.02331
19674,0.023305
19675,0.026215
19676,0.027375
19677,0.032615
19678,0.03261
19679,0.029705
19680,0.030285
19681,0.02796
19682,0.02156
19683,0.02098
19684,0.01865
19685,0.013415
19686,0.01225
19687,0.00876
19688,0.010505
19689,0.009345
19690,0.008765
19691,0.008765
19692,0.01051
19693,0.01167
19694,0.011675
19695,0.009345
19696,0.00818
19697,0.005855
19698,0.003525
19699,0.00469
19700,0.00585
19701,0.007595
19702,0.006435
19703,0.006435
19704,0.006435
19705,0.00469
19706,0.00527
19707,0.00469
19708,0.006435
19709,0.006435
19710,0.009925
19711,0.00934
19712,0.01109
19713,0.009345
19714,0.005855
19715,0.002945
19716,0.00062
19717,0.00811
19718,0.01509
19719,0.02207
19720,0.027885
19721,0.036035
19722,0.040105
19723,0.04534
19724,0.04709
19725,0.05174
19726,0.056395
19727,0.05872
19728,0.06163
19729,0.06163
19730,0.061635
19731,0.05698
19732,0.05058
19733,0.04185
19734,0.02905
19735,0.019745
19736,0.010435
19737,0.004035
19738,0.00171
19739,0.00171
19740,0.002365
19741,0.00171
19742,0.0052
19743,0.00578
19744,0.007525
19745,0.01044
19746,0.009855
19747,0.01218
19748,0.012765
19749,0.01567
19750,0.02033
19751,0.023235
19752,0.0244
19753,0.023815
19754,0.02498
19755,0.02207
19756,0.01451
19757,0.00927
19758,0.000545
19759,0.00818
19760,0.01865
19761,0.0268
19762,0.029125
19763,0.032615
